session_id,user_id,session_date,channel,device
730,149,2024-02-13,TikTok,mobile
731,150,2024-02-29,Google,desktop
732,150,2024-03-24,Facebook,desktop
733,150,2024-03-22,Facebook,desktop
734,151,2024-03-02,Facebook,desktop
735,151,2024-03-13,Google,desktop
736,151,2024-03-21,Google,mobile
737,151,2024-03-03,Google,desktop
738,152,2024-02-03,Facebook,desktop
739,152,2024-02-14,Google,desktop
740,152,2024-02-14,Facebook,desktop
741,152,2024-02-02,Facebook,desktop
742,152,2024-02-09,Google,mobile
743,153,2024-03-10,Facebook,mobile
744,153,2024-03-24,Google,mobile
745,153,2024-03-21,Google,desktop
746,153,2024-03-24,Google,desktop
747,154,2024-01-09,TikTok,mobile
748,154,2024-01-22,Facebook,desktop
749,155,2024-01-28,Google,desktop
750,155,2024-02-05,Google,desktop
751,155,2024-02-02,Google,desktop
752,155,2024-01-11,TikTok,desktop
753,155,2024-02-07,Google,desktop
754,155,2024-02-05,Google,mobile
755,156,2024-01-21,Google,desktop
756,156,2024-01-31,Google,desktop
757,156,2024-02-09,Google,desktop
758,156,2024-02-03,Google,desktop
759,156,2024-02-04,Facebook,desktop
760,156,2024-01-23,Facebook,mobile
761,157,2024-02-08,Facebook,mobile
762,157,2024-03-06,TikTok,mobile
763,157,2024-02-13,Facebook,mobile
764,157,2024-02-28,TikTok,mobile
765,157,2024-02-26,Facebook,desktop
766,157,2024-02-19,TikTok,desktop
767,157,2024-02-23,Facebook,mobile
768,157,2024-02-25,Facebook,desktop
769,158,2024-01-26,Google,desktop
770,159,2024-02-11,Google,desktop
771,159,2024-02-07,Google,desktop
772,159,2024-02-06,Facebook,mobile
773,159,2024-02-05,Google,desktop
774,159,2024-01-29,Facebook,desktop
775,159,2024-01-20,Google,desktop
776,160,2024-02-29,Google,mobile
777,160,2024-02-26,Google,desktop
778,161,2024-01-19,Facebook,desktop
779,161,2024-01-30,TikTok,mobile
780,161,2024-01-07,Facebook,mobile
781,161,2024-01-11,TikTok,mobile
782,161,2024-01-27,Google,mobile
783,162,2024-02-18,Google,desktop
784,162,2024-02-08,Facebook,mobile
785,163,2024-02-07,Google,mobile
786,163,2024-01-28,Google,mobile
787,163,2024-02-05,Facebook,mobile
788,163,2024-01-23,Google,mobile
789,163,2024-02-01,Google,desktop
790,163,2024-02-03,Facebook,mobile
791,164,2024-01-17,Facebook,mobile
792,164,2024-02-11,Facebook,mobile
793,164,2024-02-06,Google,mobile
794,164,2024-02-11,Facebook,desktop
795,165,2024-02-29,Google,mobile
796,165,2024-02-27,Google,mobile
797,165,2024-02-09,Facebook,mobile
798,166,2024-01-24,Facebook,mobile
799,166,2024-01-29,Facebook,desktop
800,166,2024-02-05,TikTok,desktop
801,166,2024-01-20,Google,mobile
802,166,2024-02-01,Google,mobile
803,167,2024-03-09,Facebook,desktop
804,167,2024-02-22,TikTok,mobile
805,167,2024-02-28,Facebook,mobile
806,167,2024-02-28,Google,desktop
807,167,2024-03-09,Google,mobile
808,167,2024-03-16,Google,desktop
809,168,2024-02-23,TikTok,mobile
810,168,2024-02-07,Google,desktop
811,168,2024-02-10,TikTok,mobile
812,169,2024-02-17,TikTok,mobile
813,169,2024-02-09,Google,mobile
814,169,2024-01-22,Facebook,desktop
815,169,2024-01-20,Facebook,desktop
816,170,2024-02-20,Facebook,desktop
817,170,2024-02-19,Facebook,mobile
818,170,2024-02-20,Google,desktop
819,170,2024-02-26,TikTok,desktop
820,170,2024-03-04,Facebook,desktop
821,170,2024-02-14,Google,mobile
822,170,2024-02-11,Google,mobile
823,170,2024-02-05,Facebook,mobile
824,171,2024-01-13,Facebook,desktop
825,171,2024-02-05,Google,mobile
826,171,2024-02-05,Facebook,desktop
827,171,2024-02-01,Google,mobile
828,172,2024-02-17,Google,mobile
829,172,2024-02-10,Google,desktop
830,172,2024-02-19,TikTok,mobile
831,172,2024-01-30,Google,mobile
832,172,2024-01-26,Google,mobile
833,172,2024-02-14,Facebook,mobile
834,172,2024-02-20,Google,mobile
835,172,2024-01-23,Google,desktop
836,172,2024-02-08,Google,mobile
837,172,2024-02-14,Facebook,mobile
838,173,2024-03-16,Facebook,desktop
839,173,2024-03-11,TikTok,desktop
840,173,2024-02-26,TikTok,desktop
841,173,2024-03-19,Facebook,desktop
842,174,2024-03-08,Facebook,mobile
843,174,2024-03-09,Facebook,desktop
844,174,2024-03-14,TikTok,desktop
845,174,2024-02-24,Google,desktop
846,174,2024-02-18,Google,desktop
847,175,2024-01-08,Google,desktop
848,175,2024-01-04,TikTok,desktop
849,175,2024-01-04,Google,desktop
850,175,2024-01-27,TikTok,mobile
851,175,2024-01-06,Facebook,mobile
852,175,2024-01-09,Google,desktop
853,175,2024-01-04,Facebook,mobile
854,175,2024-01-08,Facebook,desktop
855,175,2024-01-04,Facebook,desktop
856,175,2024-01-24,Facebook,mobile
857,176,2024-02-08,Google,desktop
858,176,2024-02-09,Google,desktop
859,176,2024-01-25,Google,desktop
860,177,2024-02-28,Google,desktop
861,177,2024-02-12,Google,mobile
862,177,2024-02-17,Facebook,desktop
863,177,2024-03-07,Facebook,mobile
864,178,2024-01-25,Facebook,desktop
865,178,2024-02-03,Google,desktop
866,178,2024-02-06,Google,mobile
867,178,2024-02-02,Google,mobile
868,178,2024-02-10,Google,desktop
869,178,2024-01-31,Facebook,mobile
870,178,2024-01-17,Google,desktop
871,179,2024-01-19,Facebook,desktop
872,179,2024-02-10,Google,mobile
873,179,2024-01-20,Google,mobile
874,179,2024-02-08,Facebook,mobile
875,179,2024-01-19,Google,desktop
876,180,2024-02-09,TikTok,desktop
877,180,2024-02-05,TikTok,desktop
878,180,2024-02-04,Facebook,desktop
879,180,2024-02-11,Facebook,mobile
880,180,2024-01-29,TikTok,desktop
881,180,2024-01-23,Facebook,mobile
882,180,2024-02-13,Facebook,desktop
883,180,2024-02-04,Google,mobile
884,180,2024-02-19,TikTok,mobile
885,180,2024-01-29,Google,desktop
886,181,2024-02-10,Google,desktop
887,181,2024-02-21,Facebook,mobile
888,181,2024-01-26,Facebook,mobile
889,181,2024-01-23,TikTok,desktop
890,182,2024-01-16,Facebook,desktop
891,182,2024-01-20,Facebook,desktop
892,183,2024-02-09,Google,desktop
893,183,2024-02-04,Facebook,mobile
894,183,2024-02-11,Google,mobile
895,184,2024-01-29,Facebook,mobile
896,184,2024-02-21,TikTok,mobile
897,184,2024-02-14,Facebook,mobile
898,184,2024-02-08,Google,desktop
899,184,2024-02-11,Facebook,desktop
900,185,2024-02-16,TikTok,mobile
901,185,2024-02-17,Facebook,desktop
902,185,2024-02-29,Google,desktop
903,185,2024-02-10,Google,mobile
904,185,2024-02-21,Facebook,desktop
905,185,2024-02-07,Facebook,desktop
906,185,2024-02-12,Facebook,mobile
907,185,2024-02-25,Facebook,mobile
908,186,2024-01-20,Google,mobile
909,186,2024-02-10,Facebook,desktop
910,186,2024-01-26,Facebook,mobile
911,186,2024-01-24,TikTok,desktop
912,187,2024-02-09,Google,mobile
913,187,2024-01-19,TikTok,mobile
914,187,2024-01-25,Facebook,mobile
915,188,2024-02-10,Google,mobile
916,188,2024-03-04,TikTok,mobile
917,188,2024-03-03,Google,mobile
918,188,2024-02-08,Facebook,mobile
919,188,2024-02-22,TikTok,mobile
920,188,2024-02-21,Facebook,desktop
921,188,2024-02-20,Google,mobile
922,188,2024-02-21,Google,desktop
923,189,2024-02-25,Facebook,desktop
924,189,2024-02-22,Facebook,desktop
925,189,2024-02-10,TikTok,mobile
926,189,2024-02-04,Google,mobile
927,189,2024-02-25,Google,desktop
928,189,2024-02-20,Google,desktop
929,190,2024-02-18,Facebook,desktop
930,190,2024-02-19,Google,desktop
931,190,2024-02-05,Google,desktop
932,190,2024-02-06,Google,desktop
933,190,2024-02-03,Google,mobile
934,190,2024-02-17,Facebook,desktop
935,190,2024-02-12,Facebook,mobile
936,190,2024-02-07,Google,mobile
937,191,2024-02-10,Google,desktop
938,191,2024-02-05,Facebook,mobile
939,191,2024-01-22,Facebook,mobile
940,192,2024-02-21,Google,mobile
941,192,2024-02-20,TikTok,desktop
942,192,2024-02-23,Google,desktop
943,193,2024-02-05,Facebook,mobile
944,193,2024-02-05,TikTok,mobile
945,193,2024-02-04,Facebook,desktop
946,193,2024-01-27,Google,desktop
947,193,2024-01-21,Google,mobile
948,194,2024-03-24,Google,desktop
949,194,2024-03-22,Google,desktop
950,194,2024-02-25,Google,desktop
951,194,2024-03-19,Google,desktop
952,194,2024-02-26,Facebook,desktop
953,194,2024-03-17,Facebook,mobile
954,194,2024-03-06,TikTok,mobile
955,194,2024-03-16,Google,desktop
956,194,2024-03-09,Facebook,mobile
957,194,2024-03-06,Google,desktop
958,194,2024-02-26,Google,mobile
959,195,2024-01-29,Google,mobile
960,195,2024-01-05,Facebook,desktop
961,195,2024-01-15,Facebook,desktop
962,195,2024-01-14,Facebook,desktop
963,195,2024-01-21,Facebook,desktop
964,195,2024-01-09,Facebook,desktop
965,195,2024-01-20,Facebook,desktop
966,196,2024-01-25,Facebook,desktop
967,196,2024-01-20,Facebook,desktop
968,196,2024-01-16,TikTok,desktop
969,196,2024-01-07,TikTok,mobile
970,197,2024-03-16,Google,desktop
971,197,2024-03-16,Facebook,mobile
972,197,2024-03-15,Google,desktop
973,198,2024-03-28,Google,mobile
974,198,2024-03-22,Google,desktop
975,198,2024-03-15,Google,mobile
976,198,2024-03-18,Facebook,mobile
977,198,2024-02-29,Google,desktop
978,198,2024-03-15,Google,desktop
979,198,2024-03-29,Google,mobile
980,198,2024-03-08,Facebook,desktop
981,199,2024-03-05,Google,mobile
982,199,2024-03-08,Google,mobile
983,199,2024-03-16,Facebook,desktop
984,199,2024-03-08,Facebook,desktop
985,199,2024-03-12,Google,mobile
986,199,2024-03-17,Facebook,mobile
987,199,2024-03-19,Facebook,mobile
988,199,2024-03-19,Google,desktop
989,200,2024-01-23,Google,desktop
990,200,2024-02-18,TikTok,mobile
991,200,2024-01-23,Facebook,desktop
992,201,2024-02-10,Facebook,desktop
993,201,2024-02-08,Facebook,desktop
994,201,2024-02-22,Google,mobile
995,202,2024-03-10,Facebook,desktop
996,202,2024-03-07,Facebook,desktop
997,202,2024-02-21,TikTok,mobile
998,202,2024-02-25,Facebook,mobile
999,202,2024-02-20,TikTok,desktop
1000,202,2024-03-11,Facebook,mobile
1001,203,2024-01-22,Google,desktop
1002,203,2024-02-06,Google,mobile
1003,204,2024-01-28,Google,mobile
1004,204,2024-02-10,Google,desktop
1005,204,2024-02-11,Google,mobile
1006,204,2024-01-25,Facebook,desktop
1007,204,2024-02-17,Google,mobile
1008,204,2024-01-31,Facebook,mobile
1009,204,2024-01-28,Google,desktop
1010,205,2024-02-06,Google,mobile
1011,205,2024-01-20,TikTok,mobile
1012,205,2024-02-10,Facebook,desktop
1013,205,2024-01-15,TikTok,desktop
1014,205,2024-01-13,Facebook,desktop
1015,206,2024-03-10,Google,desktop
1016,206,2024-03-19,Facebook,desktop
1017,206,2024-03-10,Google,desktop
1018,206,2024-03-07,Facebook,mobile
1019,206,2024-03-29,Facebook,mobile
1020,207,2024-02-20,Facebook,desktop
1021,207,2024-03-02,TikTok,desktop
1022,207,2024-03-05,Facebook,mobile
1023,207,2024-03-15,Facebook,mobile
1024,207,2024-03-05,Facebook,mobile
1025,207,2024-03-02,Facebook,mobile
1026,208,2024-02-03,Google,mobile
1027,209,2024-02-05,Google,desktop
1028,209,2024-01-26,Google,desktop
1029,209,2024-02-02,Facebook,mobile
1030,209,2024-02-05,Facebook,desktop
1031,209,2024-02-12,Facebook,desktop
1032,209,2024-01-20,Google,mobile
1033,209,2024-01-19,Google,mobile
1034,209,2024-02-15,Google,desktop
1035,209,2024-02-11,Facebook,mobile
1036,209,2024-02-05,Google,desktop
1037,210,2024-03-02,TikTok,desktop
1038,210,2024-03-18,Google,desktop
1039,211,2024-02-21,Google,desktop
1040,211,2024-02-27,Google,desktop
1041,211,2024-03-02,Google,desktop
1042,211,2024-02-03,Google,desktop
1043,211,2024-02-09,Google,mobile
1044,212,2024-02-23,Google,desktop
1045,212,2024-03-02,Google,desktop
1046,212,2024-02-24,Google,mobile
1047,212,2024-02-24,Facebook,desktop
1048,213,2024-03-02,Facebook,desktop
1049,213,2024-02-16,Google,mobile
1050,213,2024-02-20,Facebook,mobile
1051,213,2024-02-15,Facebook,mobile
1052,213,2024-02-18,Facebook,desktop
1053,214,2024-02-26,Google,desktop
1054,214,2024-02-24,TikTok,mobile
1055,214,2024-03-05,Google,mobile
1056,214,2024-03-24,Google,desktop
1057,215,2024-02-02,TikTok,desktop
1058,215,2024-01-19,Google,mobile
1059,215,2024-01-31,Google,desktop
1060,215,2024-01-05,Google,mobile
1061,215,2024-01-29,Facebook,desktop
1062,216,2024-02-24,TikTok,desktop
1063,216,2024-03-20,Facebook,desktop
1064,216,2024-03-04,Facebook,mobile
1065,216,2024-03-14,Facebook,desktop
1066,216,2024-03-21,Google,mobile
1067,216,2024-03-15,Facebook,desktop
1068,217,2024-03-03,Google,desktop
1069,218,2024-02-05,Facebook,mobile
1070,218,2024-01-16,TikTok,mobile
1071,218,2024-01-19,Google,mobile
1072,219,2024-02-15,Facebook,desktop
1073,219,2024-02-04,Facebook,desktop
1074,220,2024-03-18,TikTok,mobile
1075,220,2024-02-27,Google,mobile
1076,220,2024-02-25,TikTok,mobile
1077,220,2024-03-12,Facebook,mobile
1078,220,2024-02-27,Facebook,mobile
1079,221,2024-02-06,Google,mobile
1080,221,2024-02-24,Facebook,desktop
1081,221,2024-01-31,Google,mobile
1082,221,2024-02-19,Facebook,desktop
1083,222,2024-02-18,TikTok,mobile
1084,222,2024-02-06,Facebook,desktop
1085,222,2024-02-25,Google,desktop
1086,222,2024-01-27,TikTok,desktop
1087,222,2024-02-18,Google,mobile
1088,222,2024-02-02,Google,mobile
1089,222,2024-02-17,Facebook,mobile
1090,223,2024-02-02,Facebook,mobile
1091,223,2024-02-01,Facebook,desktop
1092,223,2024-02-25,TikTok,mobile
1093,223,2024-02-19,Facebook,mobile
1094,223,2024-02-07,Facebook,desktop
1095,223,2024-02-09,Google,desktop
1096,223,2024-02-24,Facebook,mobile
1097,224,2024-02-18,TikTok,desktop
1098,224,2024-02-07,Google,mobile
1099,225,2024-03-06,Google,mobile
1100,225,2024-02-23,Facebook,mobile
1101,225,2024-02-22,Google,desktop
1102,225,2024-03-02,Facebook,desktop
1103,225,2024-02-14,Facebook,mobile
1104,225,2024-02-06,Facebook,desktop
1105,226,2024-01-17,Facebook,mobile
1106,226,2024-01-24,Google,desktop
1107,226,2024-01-15,Facebook,mobile
1108,226,2024-02-10,Google,desktop
1109,226,2024-02-06,Facebook,mobile
1110,226,2024-02-03,Google,mobile
1111,226,2024-02-04,Google,mobile
1112,227,2024-02-04,Facebook,desktop
1113,227,2024-02-02,Facebook,desktop
1114,228,2024-03-05,Google,desktop
1115,228,2024-02-23,Google,mobile
1116,228,2024-03-05,TikTok,mobile
1117,228,2024-02-22,Facebook,mobile
1118,228,2024-03-19,Facebook,desktop
1119,228,2024-02-25,TikTok,mobile
1120,228,2024-03-07,Facebook,mobile
1121,229,2024-03-27,Google,desktop
1122,229,2024-03-10,Facebook,mobile
1123,229,2024-03-06,Facebook,desktop
1124,229,2024-03-10,Google,mobile
1125,229,2024-02-27,TikTok,desktop
1126,230,2024-01-15,TikTok,desktop
1127,230,2024-02-06,Facebook,mobile
1128,230,2024-02-05,Facebook,mobile
1129,230,2024-02-02,Google,desktop
1130,230,2024-01-19,Google,desktop
1131,230,2024-02-04,Facebook,mobile
1132,230,2024-02-01,Google,mobile
1133,231,2024-02-03,Google,desktop
1134,231,2024-02-01,Facebook,desktop
1135,231,2024-01-24,Facebook,mobile
1136,231,2024-02-05,Facebook,mobile
1137,231,2024-02-13,TikTok,mobile
1138,231,2024-01-17,Google,desktop
1139,232,2024-01-19,Facebook,mobile
1140,232,2024-02-09,Google,mobile
1141,232,2024-01-25,Google,desktop
1142,232,2024-02-10,Facebook,mobile
1143,232,2024-02-06,Facebook,mobile
1144,233,2024-02-04,Google,mobile
1145,233,2024-02-16,Google,desktop
1146,233,2024-02-09,TikTok,mobile
1147,233,2024-02-01,TikTok,mobile
1148,233,2024-02-13,Google,mobile
1149,233,2024-02-28,TikTok,desktop
1150,234,2024-02-29,Google,mobile
1151,234,2024-03-13,Google,mobile
1152,234,2024-02-25,Facebook,mobile
1153,234,2024-03-13,Facebook,desktop
1154,234,2024-02-19,Google,mobile
1155,235,2024-02-15,Facebook,desktop
1156,235,2024-02-27,TikTok,desktop
1157,235,2024-02-19,TikTok,desktop
1158,235,2024-02-29,TikTok,mobile
1159,236,2024-02-13,Google,desktop
1160,236,2024-03-05,Google,desktop
1161,236,2024-03-11,Facebook,mobile
1162,236,2024-02-28,Facebook,desktop
1163,236,2024-02-24,Google,desktop
1164,236,2024-02-25,TikTok,mobile
1165,236,2024-03-01,Google,desktop
1166,237,2024-01-30,Facebook,mobile
1167,238,2024-01-28,TikTok,mobile
1168,238,2024-01-24,TikTok,mobile
1169,238,2024-01-10,Google,desktop
1170,238,2024-01-10,Google,desktop
1171,238,2024-01-16,Google,mobile
1172,238,2024-01-02,Google,desktop
1173,238,2024-01-23,Facebook,mobile
1174,238,2024-01-27,Facebook,mobile
1175,239,2024-02-17,Google,mobile
1176,239,2024-02-21,Facebook,mobile
1177,239,2024-02-07,TikTok,desktop
1178,239,2024-03-06,Google,mobile
1179,240,2024-02-29,Facebook,desktop
1180,240,2024-02-28,Facebook,desktop
1181,240,2024-02-27,Facebook,mobile
1182,240,2024-02-26,TikTok,mobile
1183,240,2024-02-26,TikTok,mobile
1184,241,2024-01-12,Facebook,desktop
1185,241,2024-01-14,Google,mobile
1186,241,2024-01-10,Facebook,desktop
1187,242,2024-03-07,TikTok,desktop
1188,242,2024-03-27,Google,desktop
1189,242,2024-03-03,Facebook,mobile
1190,242,2024-03-25,Facebook,mobile
1191,242,2024-03-22,Facebook,mobile
1192,242,2024-03-25,Facebook,desktop
1193,242,2024-03-27,Facebook,desktop
1194,243,2024-02-09,Google,desktop
1195,243,2024-01-30,Google,desktop
1196,244,2024-02-25,Google,mobile
1197,244,2024-03-03,Facebook,mobile
1198,244,2024-03-14,TikTok,mobile
1199,244,2024-03-05,Facebook,desktop
1200,244,2024-03-05,Google,desktop
1201,245,2024-02-16,Google,desktop
1202,245,2024-02-09,Facebook,mobile
1203,245,2024-02-01,Google,mobile
1204,245,2024-02-18,Google,mobile
1205,245,2024-02-28,Google,mobile
1206,245,2024-02-19,Facebook,mobile
1207,245,2024-02-18,Google,mobile
1208,245,2024-02-25,TikTok,desktop
1209,245,2024-02-03,Google,desktop
1210,245,2024-02-08,TikTok,mobile
1211,246,2024-01-17,Google,desktop
1212,246,2024-02-04,Google,desktop
1213,246,2024-01-27,Facebook,desktop
1214,246,2024-01-27,Facebook,mobile
1215,246,2024-01-29,Google,mobile
1216,246,2024-01-21,Google,desktop
1217,246,2024-01-20,Facebook,desktop
1218,247,2024-03-08,Google,desktop
1219,247,2024-03-20,Facebook,desktop
1220,247,2024-03-16,Facebook,desktop
1221,247,2024-02-28,Facebook,desktop
1222,247,2024-03-08,Google,desktop
1223,247,2024-03-25,Google,mobile
1224,247,2024-03-03,TikTok,desktop
1225,248,2024-02-18,TikTok,desktop
1226,248,2024-01-21,Google,mobile
1227,248,2024-02-14,Google,mobile
1228,248,2024-01-27,Google,desktop
1229,248,2024-01-26,TikTok,desktop
1230,248,2024-02-11,Facebook,desktop
1231,248,2024-02-19,Google,mobile
1232,248,2024-02-09,Google,desktop
1233,248,2024-02-08,Google,mobile
1234,248,2024-01-21,Google,mobile
1235,249,2024-02-04,Google,desktop
1236,250,2024-02-19,Google,mobile
1237,250,2024-02-28,Google,mobile
1238,250,2024-02-05,TikTok,mobile
1239,250,2024-02-17,Facebook,desktop
1240,250,2024-02-03,Google,mobile
1241,251,2024-03-19,Google,mobile
1242,251,2024-03-16,Facebook,desktop
1243,251,2024-03-03,Facebook,mobile
1244,252,2024-02-14,Facebook,mobile
1245,252,2024-02-08,Facebook,desktop
1246,252,2024-02-28,TikTok,mobile
1247,252,2024-02-08,Google,mobile
1248,252,2024-02-21,Facebook,mobile
1249,252,2024-02-12,Google,desktop
1250,252,2024-02-05,Google,mobile
1251,252,2024-02-06,Facebook,mobile
1252,253,2024-02-20,Google,mobile
1253,253,2024-03-14,TikTok,desktop
1254,253,2024-02-19,Google,desktop
1255,253,2024-02-20,Google,desktop
1256,253,2024-02-22,Google,desktop
1257,253,2024-02-20,Facebook,mobile
1258,253,2024-02-21,TikTok,desktop
1259,254,2024-02-15,Facebook,desktop
1260,254,2024-01-21,Facebook,desktop
1261,254,2024-02-08,Facebook,desktop
1262,255,2024-01-29,Facebook,mobile
1263,256,2024-01-23,Facebook,desktop
1264,256,2024-02-13,Google,desktop
1265,256,2024-02-08,Facebook,mobile
1266,256,2024-02-04,Facebook,mobile
1267,256,2024-01-20,Facebook,mobile
1268,257,2024-02-04,Google,desktop
1269,257,2024-02-29,TikTok,desktop
1270,257,2024-02-08,Facebook,mobile
1271,258,2024-03-01,Google,mobile
1272,258,2024-03-03,Facebook,desktop
1273,258,2024-02-27,Facebook,desktop
1274,258,2024-02-20,Facebook,desktop
1275,258,2024-03-18,Facebook,mobile
1276,258,2024-03-08,Google,desktop
1277,259,2024-02-03,Google,desktop
1278,259,2024-02-13,Google,mobile
1279,259,2024-02-08,TikTok,mobile
1280,260,2024-02-07,TikTok,mobile
1281,260,2024-02-14,Google,desktop
1282,260,2024-02-07,Facebook,mobile
1283,260,2024-02-29,Facebook,desktop
1284,261,2024-02-24,Facebook,desktop
1285,261,2024-02-08,Facebook,mobile
1286,261,2024-02-11,TikTok,desktop
1287,261,2024-02-08,TikTok,desktop
1288,261,2024-02-07,Google,mobile
1289,262,2024-03-03,Google,mobile
1290,262,2024-02-10,Facebook,desktop
1291,262,2024-02-08,Facebook,desktop
1292,262,2024-02-12,TikTok,mobile
1293,262,2024-02-25,TikTok,mobile
1294,262,2024-02-21,Google,mobile
1295,262,2024-03-04,Google,desktop
1296,262,2024-02-13,Google,mobile
1297,263,2024-01-25,Google,mobile
1298,263,2024-01-08,TikTok,mobile
1299,263,2024-02-01,Google,mobile
1300,263,2024-01-24,Facebook,mobile
1301,263,2024-02-03,Google,mobile
1302,263,2024-01-09,Facebook,desktop
1303,263,2024-01-26,TikTok,desktop
1304,264,2024-02-17,Facebook,desktop
1305,264,2024-02-20,Facebook,mobile
1306,264,2024-03-01,Facebook,mobile
1307,264,2024-02-10,TikTok,desktop
1308,264,2024-02-06,TikTok,mobile
1309,265,2024-03-02,Google,mobile
1310,265,2024-03-05,Facebook,mobile
1311,265,2024-02-17,Facebook,desktop
1312,265,2024-02-11,TikTok,desktop
1313,266,2024-03-03,TikTok,mobile
1314,266,2024-02-13,TikTok,desktop
1315,266,2024-03-10,Facebook,mobile
1316,266,2024-02-26,Facebook,mobile
1317,266,2024-02-26,Facebook,desktop
1318,266,2024-03-14,Facebook,desktop
1319,267,2024-01-26,Google,mobile
1320,267,2024-01-14,TikTok,mobile
1321,267,2024-01-18,Facebook,desktop
